episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,20329,False,policy,0.0,False,1.0,0.0,-0.06688745319843292,0.24498413503170013,-0.09170080721378326,-0.27990996837615967,0.14891257882118225,-0.17697463929653168,0.0,hold(0),-1.3377490639686584,4.899682700634003,-1.8340161442756653,-0.6415063932637716,0.3412824913145181,-0.4055959965016542,-1.0,-1.0,,80.81722259521484,80.54092407226562,-1.0,10.0,80.81722259521484,,,,close_event_to_close_cmd,0.916313886642456,0.9155568480491638,0.9170708656311035,"[0.9170708656311035, 0.9155568480491638]",0.006761032156646252,"[0.008531425148248672, 0.006761032156646252, -0.037555381655693054]"
1,20330,False,policy,0.0,False,1.0,0.0,-0.15178333222866058,-0.1292547732591629,-0.22958879172801971,-0.2936135530471802,-0.2777988016605377,-0.2959837317466736,0.0,hold(0),-3.0356666445732117,-2.585095465183258,-4.591775834560394,-0.6729126958977575,-0.6366679555576263,-0.6783447453446686,-1.0,-1.0,,80.54092407226562,79.0230712890625,-1.0,10.0,80.54092407226562,,,,close_event_to_close_cmd,0.8619317412376404,0.8579956293106079,0.8658678531646729,"[0.8579956293106079, 0.8658678531646729]",-0.021954184398055077,"[-0.012555237859487534, -0.021954184398055077, -0.04632408171892166]"
2,20331,False,policy,0.0,False,1.0,0.0,-0.260333776473999,-0.24319225549697876,-0.28682735562324524,-0.28591132164001465,-0.2900557518005371,-0.2930169105529785,0.0,hold(0),-5.2066755294799805,-4.863845109939575,-5.736547112464906,-0.6552604817992097,-0.6647588160665963,-0.671545292025921,-1.0,-1.0,,79.0230712890625,75.61750030517578,-1.0,10.0,79.0230712890625,,,,close_event_to_close_cmd,0.8689520359039307,0.8628613948822021,0.875042736530304,"[0.8628613948822021, 0.875042736530304]",-0.021057145670056343,"[-0.014011036604642868, -0.021057145670056343, -0.0471140518784523]"
3,20332,False,policy,0.0,False,1.0,0.0,-0.24585089087486267,-0.06880886107683182,-0.11754249781370163,-0.2888725697994232,-0.23845447599887848,-0.2907004952430725,0.0,hold(0),-4.917017817497253,-1.3761772215366364,-2.3508499562740326,-0.6620471626642095,-0.5464974032295729,-0.6662364591916368,-1.0,-1.0,,75.61750030517578,69.56200408935547,-1.0,10.0,75.61750030517578,,,,close_event_to_close_cmd,0.8561025857925415,0.8503672480583191,0.8618378639221191,"[0.8503672480583191, 0.8618378639221191]",-0.018493207171559334,"[-0.013633530586957932, -0.018493207171559334, -0.04566337540745735]"
4,20333,False,policy,0.0,False,1.0,0.0,-0.21082615852355957,0.1873892843723297,-0.288496732711792,-0.28744155168533325,-0.26029542088508606,-0.28949517011642456,0.0,hold(0),-4.216523170471191,3.7477856874465942,-5.76993465423584,-0.6587675107304445,-0.5965531617318742,-0.6634740574837168,-1.0,-1.0,,69.56200408935547,62.15522766113281,-1.0,10.0,69.56200408935547,,,,close_event_to_close_cmd,0.8415192365646362,0.8390508890151978,0.8439875841140747,"[0.8390508890151978, 0.8439875841140747]",-0.011289876885712147,"[-0.00756831094622612, -0.011289876885712147, -0.04271584004163742]"
5,20334,False,policy,0.0,False,1.0,0.0,-0.21075677871704102,-0.11124949902296066,-0.2593623399734497,-0.2831091582775116,-0.23688900470733643,-0.27612513303756714,0.0,hold(0),-4.21513557434082,-2.2249899804592137,-5.187246799468994,-0.6488383964321053,-0.5429096073114027,-0.6328321896216388,-1.0,-1.0,,62.15522766113281,53.783233642578125,-1.0,10.0,62.15522766113281,,,,close_event_to_close_cmd,0.8409852981567383,0.8377453088760376,0.844225287437439,"[0.8377453088760376, 0.844225287437439]",-0.012291141785681248,"[-0.009566348046064377, -0.012291141785681248, -0.043178413063287735]"
6,20335,False,policy,0.0,False,1.0,0.0,-0.2670104503631592,-0.03997187316417694,-0.2581826448440552,-0.28994205594062805,-0.2587376534938812,-0.2764957547187805,0.0,hold(0),-5.340209007263184,-0.7994374632835389,-5.1636528968811035,-0.6644982443497602,-0.5929830218527086,-0.6336815919468216,0.0,0.0,,53.783233642578125,43.34837341308594,0.0,10.0,53.783233642578125,,,,hold_to_memory_or_latch,0.8418737053871155,0.8386478424072266,0.8450995683670044,"[0.8386478424072266, 0.8450995683670044]",-0.01664041168987751,"[-0.017863277345895767, -0.01664041168987751, -0.04834796488285065]"
7,20336,False,policy,0.0,False,1.0,0.0,-0.25615987181663513,0.06578922271728516,-0.28178295493125916,-0.2310067117214203,-0.18532201647758484,-0.291095495223999,0.0,hold(0),-5.123197436332703,1.3157844543457031,-5.635659098625183,-0.5294283848333067,-0.4247267758007804,-0.6671417324642303,0.0,0.0,,43.34837341308594,34.207637786865234,0.0,10.0,43.34837341308594,,,,hold_to_memory_or_latch,0.8472375869750977,0.8443533182144165,0.8501218557357788,"[0.8443533182144165, 0.8501218557357788]",-0.018017759546637535,"[-0.018812257796525955, -0.018017759546637535, -0.04854905977845192]"
8,20337,False,policy,0.0,False,1.0,-0.02,-0.2090044915676117,0.2780166566371918,-0.2637445628643036,-0.28070729970932007,-0.051957957446575165,-0.281611829996109,-1.0,close(-1),-4.180089831352234,5.5603331327438354,-5.274891257286072,-0.6433337420743168,-0.11907886695236339,-0.6454067727893074,0.0,0.0,,34.207637786865234,26.23898696899414,0.0,10.0,34.207637786865234,,,,hold_to_memory_or_latch,0.8366001844406128,0.8314754366874695,0.8417248725891113,"[0.8314754366874695, 0.8417248725891113]",-0.018986541777849197,"[-0.018986541777849197, -0.013733972795307636, -0.04753517359495163]"
9,20338,False,policy,0.0,False,1.0,0.0,-0.14560861885547638,0.29026639461517334,-0.27361324429512024,-0.27311670780181885,0.08657993376255035,-0.2333230823278427,0.0,hold(0),-2.912172377109528,5.805327892303467,-5.472264885902405,-0.6259373868620777,0.19842659180465427,-0.5347371152147533,0.0,0.0,,26.23898696899414,20.8442325592041,0.0,10.0,26.23898696899414,,,,hold_to_memory_or_latch,0.8299340605735779,0.8269467353820801,0.8329213857650757,"[0.8269467353820801, 0.8329213857650757]",-0.01613255962729454,"[-0.0232701413333416, -0.01613255962729454, -0.05086623132228851]"
