episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,3007,False,policy,0.0,False,1.0,0.0,-0.03243228420615196,0.29399827122688293,0.24088750779628754,-0.2157135009765625,-0.2784729301929474,0.22375303506851196,0.0,hold(0),-0.6486456841230392,5.879965424537659,4.817750155925751,-0.4943789275979278,-0.6382129443478832,0.5128041825067375,0.0,0.0,,82.57860565185547,82.57860565185547,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.7112282514572144,0.7029871940612793,0.7194692492485046,"[0.7029871940612793, 0.7194692492485046]",0.2177422046661377,"[0.08507652580738068, 0.2177422046661377, 0.1368824541568756]"
1,3008,False,policy,0.0,False,1.0,0.0,0.23241360485553741,0.27029702067375183,0.26564255356788635,-0.2748548686504364,-0.2580987513065338,0.1861124485731125,0.0,hold(0),4.648272097110748,5.405940413475037,5.312851071357727,-0.6299209580917043,-0.5915187658984412,0.42653831272339704,0.0,0.0,,82.57860565185547,82.58566284179688,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.7240142226219177,0.713266134262085,0.7347623109817505,"[0.713266134262085, 0.7347623109817505]",0.21380561590194702,"[0.10859881341457367, 0.21380561590194702, 0.16940461099147797]"
2,3009,False,policy,0.0,False,1.0,0.0,-0.005424006376415491,0.2705208957195282,0.23724472522735596,-0.26398688554763794,-0.28620538115501404,0.2207200825214386,0.0,hold(0),-0.10848012752830984,5.410417914390564,4.744894504547119,-0.6050133755473105,-0.6559344165646148,0.5058531672903073,0.0,0.0,,82.58566284179688,82.57860565185547,0.0,80.0,82.58566284179688,,,,hold_to_memory_or_latch,0.7336744666099548,0.7215304970741272,0.7458184361457825,"[0.7215304970741272, 0.7458184361457825]",0.2126418948173523,"[0.09301050007343292, 0.2126418948173523, 0.15039598941802979]"
3,3010,False,policy,0.0,False,1.0,0.0,-0.08080927282571793,0.29108497500419617,0.29051950573921204,-0.29054221510887146,-0.04180533066391945,0.28199583292007446,0.0,hold(0),-1.6161854565143585,5.821699500083923,5.810390114784241,-0.6658737078448175,-0.09581076032765712,0.6462868426638635,0.0,0.0,,82.57860565185547,82.58566284179688,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.7248802185058594,0.7174079418182373,0.7323524951934814,"[0.7174079418182373, 0.7323524951934814]",0.2170724868774414,"[0.11841057240962982, 0.2170724868774414, 0.16430452466011047]"
4,3011,False,policy,0.0,False,1.0,0.0,0.17478767037391663,0.28242409229278564,0.25788265466690063,0.18576112389564514,-0.2801380753517151,0.17913168668746948,0.0,hold(0),3.4957534074783325,5.648481845855713,5.157653093338013,0.42573313587309014,-0.6420291759428444,0.4105395849700718,0.0,0.0,,82.58566284179688,82.58566284179688,0.0,80.0,82.58566284179688,,,,hold_to_memory_or_latch,0.7235103845596313,0.7136057615280151,0.7334150075912476,"[0.7136057615280151, 0.7334150075912476]",0.21228498220443726,"[0.08460579812526703, 0.21228498220443726, 0.13906443119049072]"
5,3012,False,policy,0.0,False,1.0,0.0,-0.17066140472888947,0.278494656085968,0.06749524921178818,-0.26324933767318726,-0.2559795379638672,0.2659839391708374,0.0,hold(0),-3.4132280945777898,5.56989312171936,1.3499049842357635,-0.6033230403315157,-0.5866618866815367,0.609590285310136,0.0,0.0,,82.58566284179688,82.57860565185547,0.0,80.0,82.58566284179688,,,,hold_to_memory_or_latch,0.793433427810669,0.7932811379432678,0.7935857176780701,"[0.7932811379432678, 0.7935857176780701]",0.21004220843315125,"[0.09878881275653839, 0.21004220843315125, 0.1359606832265854]"
6,3013,False,policy,0.0,False,1.0,0.0,0.06267931312322617,0.24382556974887848,0.2063983827829361,-0.06418824940919876,-0.1510031521320343,0.2632744610309601,0.0,hold(0),1.2535862624645233,4.87651139497757,4.127967655658723,-0.14710863141920755,-0.3460737324134986,0.603380618826219,0.0,0.0,,82.57860565185547,82.57860565185547,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.7319808006286621,0.7266783714294434,0.7372832298278809,"[0.7266783714294434, 0.7372832298278809]",0.21165738999843597,"[0.12218375504016876, 0.21165738999843597, 0.12332165986299515]"
7,3014,False,policy,0.0,False,1.0,0.0,0.04130992665886879,0.2772817015647888,0.2657265365123749,-0.26177704334259033,-0.24741175770759583,0.2767679989337921,0.0,hold(0),0.8261985331773758,5.545634031295776,5.314530730247498,-0.5999487902777461,-0.5670259807423423,0.6343055297275023,0.0,0.0,,82.57860565185547,82.57860565185547,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.6898200511932373,0.6788574457168579,0.7007826566696167,"[0.6788574457168579, 0.7007826566696167]",0.2141963541507721,"[0.10895483195781708, 0.2141963541507721, 0.14131346344947815]"
8,3015,False,policy,0.0,False,1.0,0.0,-0.05631984770298004,0.2769675850868225,0.19112803041934967,-0.2782385051250458,-0.2713211476802826,0.2941044867038727,0.0,hold(0),-1.1263969540596008,5.539351701736451,3.8225606083869934,-0.63767568166777,-0.6218222661890368,0.6740378329597336,0.0,0.0,,82.57860565185547,82.57860565185547,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.6966321468353271,0.6888098120689392,0.7044544219970703,"[0.6888098120689392, 0.7044544219970703]",0.2209222912788391,"[0.09977264702320099, 0.2209222912788391, 0.16563273966312408]"
9,3016,False,policy,0.0,False,1.0,0.0,0.16808834671974182,0.245096817612648,0.27100512385368347,-0.286263108253479,-0.29156821966171265,0.29673874378204346,0.0,hold(0),3.361766934394837,4.90193635225296,5.420102477073669,-0.656066717328838,-0.6682251370703777,0.6800751054689996,0.0,0.0,,82.57860565185547,82.57860565185547,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.7325001955032349,0.7208594083786011,0.7441409826278687,"[0.7208594083786011, 0.7441409826278687]",0.21762698888778687,"[0.08299385011196136, 0.21762698888778687, 0.12891635298728943]"
10,3017,False,policy,0.0,False,1.0,0.0,0.057786837220191956,0.2960844337940216,0.19563297927379608,-0.280591756105423,-0.2845161259174347,0.1766490340232849,0.0,hold(0),1.1557367444038393,5.921688675880432,3.9126595854759216,-0.6430689356401955,-0.6520629287392683,0.4048497641838844,0.0,0.0,,82.57860565185547,82.57860565185547,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.6946541666984558,0.6742604970932007,0.7150478363037109,"[0.6742604970932007, 0.7150478363037109]",0.21080954372882843,"[0.07915733754634857, 0.21080954372882843, 0.1540529429912567]"
11,3018,False,policy,0.0,False,1.0,0.0,0.08653053641319275,0.21575802564620972,0.16151252388954163,-0.27292361855506897,-0.22717230021953583,0.25455206632614136,0.0,hold(0),1.730610728263855,4.315160512924194,3.2302504777908325,-0.6254948589057526,-0.5206405609943308,0.5833903626728841,0.0,0.0,,82.57860565185547,82.56449127197266,0.0,80.0,82.57860565185547,,,,hold_to_memory_or_latch,0.7380285859107971,0.7211896181106567,0.7548675537109375,"[0.7211896181106567, 0.7548675537109375]",0.21602138876914978,"[0.07882453501224518, 0.21602138876914978, 0.10908737778663635]"
12,3019,False,policy,0.0,False,1.0,0.0,0.07297345995903015,0.2760624885559082,0.2451717108488083,-0.29894301295280457,-0.2962057888507843,0.2834661900997162,0.0,hold(0),1.459469199180603,5.521249771118164,4.903434216976166,-0.6851269182848162,-0.6788536627397262,0.6496566530946728,0.0,0.0,,82.56449127197266,82.4869155883789,0.0,80.0,82.56449127197266,,,,hold_to_memory_or_latch,0.713106632232666,0.6985990405082703,0.7276142239570618,"[0.6985990405082703, 0.7276142239570618]",0.21582891047000885,"[0.0896858423948288, 0.21582891047000885, 0.14820444583892822]"
13,3020,False,policy,0.0,False,1.0,0.0,0.022863512858748436,0.29453709721565247,0.275628000497818,-0.2461085319519043,-0.28143996000289917,0.21546570956707,0.0,hold(0),0.4572702571749687,5.890741944313049,5.51256000995636,-0.5640392073201874,-0.6450128757798727,0.493811031519387,0.0,0.0,,82.4869155883789,82.47280883789062,0.0,80.0,82.4869155883789,,,,hold_to_memory_or_latch,0.689110279083252,0.6682587265968323,0.7099618911743164,"[0.6682587265968323, 0.7099618911743164]",0.21927623450756073,"[0.07798688113689423, 0.21927623450756073, 0.13699205219745636]"
14,3021,False,policy,0.0,False,1.0,0.0,-0.043697867542505264,0.2994455397129059,0.22804267704486847,-0.1874363124370575,-0.27437353134155273,0.04741326719522476,0.0,hold(0),-0.8739573508501053,5.988910794258118,4.560853540897369,-0.4295723852055543,-0.6288178142388554,0.1086632041284983,0.0,0.0,,82.47280883789062,82.47280883789062,0.0,80.0,82.47280883789062,,,,hold_to_memory_or_latch,0.7647681832313538,0.7556712627410889,0.7738651037216187,"[0.7556712627410889, 0.7738651037216187]",0.2320556938648224,"[0.09698812663555145, 0.2320556938648224, 0.1610678732395172]"
15,3022,False,policy,0.0,False,1.0,0.0,0.1673964560031891,0.278791218996048,0.27808043360710144,-0.21148626506328583,-0.27950319647789,0.25921106338500977,0.0,hold(0),3.3479291200637817,5.5758243799209595,5.561608672142029,-0.4846908165244524,-0.6405741407439566,0.594067997402365,0.0,0.0,,82.47280883789062,82.47280883789062,0.0,80.0,82.47280883789062,,,,hold_to_memory_or_latch,0.7458237409591675,0.7330232858657837,0.7586241960525513,"[0.7330232858657837, 0.7586241960525513]",0.2333352118730545,"[0.10118083655834198, 0.2333352118730545, 0.16326287388801575]"
16,3023,False,policy,0.0,False,1.0,0.0,-0.1581292301416397,0.2607565224170685,0.21897773444652557,-0.2747378945350647,-0.2990223169326782,0.26527249813079834,0.0,hold(0),-3.162584602832794,5.21513044834137,4.3795546889305115,-0.6296528731667813,-0.6853086696186301,0.6079597825514707,0.0,0.0,,82.47280883789062,82.47280883789062,0.0,80.0,82.47280883789062,,,,hold_to_memory_or_latch,0.7403948307037354,0.7323053479194641,0.7484842538833618,"[0.7323053479194641, 0.7484842538833618]",0.23380251228809357,"[0.09379871189594269, 0.23380251228809357, 0.16376499831676483]"
