episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,14017,False,policy,0.0,False,1.0,0.0,0.18468531966209412,0.2787226140499115,-0.2912139594554901,-0.2794191837310791,-0.1085086390376091,0.2673523426055908,0.0,hold(0),3.6937063932418823,5.574452280998231,-5.824279189109802,-0.6403815977112539,-0.24868348230253956,0.612726434969439,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9262107610702515,1.921933889389038,1.9304876327514648,"[1.921933889389038, 1.9304876327514648]",-0.053082555532455444,"[-0.07852033525705338, -0.053082555532455444, -0.058432914316654205]"
1,14018,False,policy,0.0,False,1.0,0.0,0.18085800111293793,0.28178730607032776,-0.23907800018787384,-0.23002327978610992,-0.1009889617562294,0.25397542119026184,0.0,hold(0),3.6171600222587585,5.635746121406555,-4.781560003757477,-0.52717452486004,-0.2314496514416009,0.5820687893703783,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.924281120300293,1.9229100942611694,1.925652265548706,"[1.925652265548706, 1.9229100942611694]",-0.05014677345752716,"[-0.07575235515832901, -0.05014677345752716, -0.05642884969711304]"
2,14019,False,policy,0.0,False,1.0,0.0,0.18728101253509521,0.2842850983142853,-0.2836584448814392,0.0857185423374176,-0.18808002769947052,0.15278129279613495,0.0,hold(0),3.7456202507019043,5.685701966285706,-5.673168897628784,0.19645242807789964,-0.43104767191533117,0.3501489306308409,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9221932888031006,1.919977068901062,1.9244095087051392,"[1.919977068901062, 1.9244095087051392]",-0.052344970405101776,"[-0.07573500275611877, -0.052344970405101776, -0.057602666318416595]"
3,14020,False,policy,0.0,False,1.0,0.0,0.28791502118110657,0.2922919988632202,-0.22836999595165253,-0.2401014119386673,-0.08911269903182983,0.28041771054267883,0.0,hold(0),5.758300423622131,5.845839977264404,-4.5673999190330505,-0.5502719023687054,-0.2042312622217355,0.6426700525926667,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9224398136138916,1.919986367225647,1.9248931407928467,"[1.919986367225647, 1.9248931407928467]",-0.0520000234246254,"[-0.0780976265668869, -0.0520000234246254, -0.05774838477373123]"
4,14021,False,policy,0.0,False,1.0,0.0,0.1797523945569992,0.2887459695339203,-0.14613409340381622,-0.276528000831604,-0.16657805442810059,0.28809723258018494,0.0,hold(0),3.5950478911399846,5.774919390678406,-2.922681868076325,-0.6337554945936412,-0.3817687791292271,0.660270220649739,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9167643785476685,1.915578842163086,1.917949914932251,"[1.917949914932251, 1.915578842163086]",-0.050942424684762955,"[-0.07769017666578293, -0.050942424684762955, -0.055404458194971085]"
5,14022,False,policy,0.0,False,1.0,0.0,0.1642894744873047,0.1917075365781784,-0.26347383856773376,-0.16799263656139374,-0.08909790962934494,0.27214765548706055,0.0,hold(0),3.2857894897460938,3.834150731563568,-5.269476771354676,-0.3850107625697195,-0.20419736740797928,0.6237164825515564,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9271984100341797,1.9252973794937134,1.9290995597839355,"[1.9252973794937134, 1.9290995597839355]",-0.05220621079206467,"[-0.08030860871076584, -0.05220621079206467, -0.05762467533349991]"
6,14023,False,policy,0.0,False,1.0,0.0,0.2659952938556671,0.2900521755218506,-0.26534247398376465,-0.19295448064804077,-0.22922895848751068,0.28455328941345215,0.0,hold(0),5.319905877113342,5.801043510437012,-5.306849479675293,-0.44221909517085817,-0.5253540745405566,0.6521481011982182,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9702389240264893,1.968945026397705,1.9715328216552734,"[1.968945026397705, 1.9715328216552734]",-0.05143243819475174,"[-0.07721112668514252, -0.05143243819475174, -0.06102209538221359]"
7,14024,False,policy,0.0,False,1.0,0.0,0.2217656522989273,0.27864933013916016,-0.29763782024383545,-0.23817791044712067,-0.17883627116680145,0.2725381851196289,0.0,hold(0),4.435313045978546,5.572986602783203,-5.95275640487671,-0.5458635616745957,-0.40986254246859427,0.6246115105403949,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9435577392578125,1.9376428127288818,1.9494727849960327,"[1.9376428127288818, 1.9494727849960327]",-0.04975058510899544,"[-0.07537561655044556, -0.04975058510899544, -0.05905020982027054]"
8,14025,False,policy,0.0,False,1.0,0.0,0.27741023898124695,0.2884509265422821,-0.25630247592926025,-0.12335088849067688,-0.24946656823158264,0.17984549701213837,0.0,hold(0),5.54820477962494,5.769018530845642,-5.126049518585205,-0.2826994123881851,-0.5717352595712826,0.41217551772912747,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.969970464706421,1.960877776145935,1.9790631532669067,"[1.960877776145935, 1.9790631532669067]",-0.05247621238231659,"[-0.07773225754499435, -0.05247621238231659, -0.05870663374662399]"
9,14026,False,policy,0.0,False,1.0,0.0,0.2796262800693512,0.261042058467865,-0.2814843952655792,-0.12038682401180267,-0.1962420493364334,0.26534202694892883,0.0,hold(0),5.592525601387024,5.220841169357301,-5.6296879053115845,-0.2759062769944196,-0.44975364759902847,0.608119130864807,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.005981683731079,1.9952528476715088,2.0167105197906494,"[1.9952528476715088, 2.0167105197906494]",-0.047352660447359085,"[-0.07537899911403656, -0.047352660447359085, -0.051880255341529846]"
10,14027,False,policy,0.0,False,1.0,0.0,0.15973328053951263,0.2639372646808624,-0.2899172008037567,-0.27478674054145813,-0.1819184571504593,0.177511066198349,0.0,hold(0),3.1946656107902527,5.278745293617249,-5.798344016075134,-0.6297648199672778,-0.4169263924101132,0.4068253964013106,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.0092809200286865,1.9981170892715454,2.020444631576538,"[1.9981170892715454, 2.020444631576538]",-0.04781374707818031,"[-0.07303953915834427, -0.04781374707818031, -0.05967564880847931]"
11,14028,False,policy,0.0,False,1.0,0.0,0.1806451976299286,0.2716965675354004,-0.29663601517677307,-0.19779059290885925,-0.17247022688388824,0.29501035809516907,0.0,hold(0),3.6129039525985718,5.433931350708008,-5.932720303535461,-0.4533026480427129,-0.3952726436844218,0.6761139372598507,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.039085865020752,2.0313549041748047,2.04681658744812,"[2.0313549041748047, 2.04681658744812]",-0.048237551003694534,"[-0.07324983179569244, -0.048237551003694534, -0.05425763130187988]"
12,14029,False,policy,0.0,False,1.0,0.0,0.15670661628246307,0.28621214628219604,-0.28095516562461853,-0.22601212561130524,-0.26917359232902527,0.2878222167491913,0.0,hold(0),3.1341323256492615,5.724242925643921,-5.619103312492371,-0.5179816366523364,-0.6169004318731256,0.6596399307931302,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.0699610710144043,2.061286687850952,2.0786356925964355,"[2.061286687850952, 2.0786356925964355]",-0.04587541148066521,"[-0.06662853807210922, -0.04587541148066521, -0.055377911776304245]"
