episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,779,False,policy,0.0,False,1.0,0.0,0.2250252068042755,0.07474305480718613,-0.2790986895561218,0.18092215061187744,0.14125683903694153,-0.28882431983947754,0.0,hold(0),4.500504136085511,1.4948610961437228,-5.5819737911224365,0.4146430260196321,0.3237368281670225,-0.6619365819015469,-1.0,-1.0,,82.84712219238281,82.50806427001953,-1.0,10.0,82.84712219238281,,,,close_event_to_close_cmd,-0.8528704643249512,-0.8664339184761047,-0.8393069505691528,"[-0.8393069505691528, -0.8664339184761047]",0.7835299968719482,"[0.8502557873725891, 0.7835299968719482, 0.7120739221572876]"
1,780,False,policy,0.0,False,1.0,0.0,0.19568060338497162,-0.048212599009275436,-0.2525327205657959,0.134450763463974,-0.12910334765911102,-0.09821627289056778,0.0,hold(0),3.9136120676994324,-0.9642519801855087,-5.050654411315918,0.30813845195189754,-0.29588307767508953,-0.22509511664538784,-1.0,-1.0,,82.50806427001953,80.65132904052734,-1.0,10.0,82.50806427001953,,,,close_event_to_close_cmd,-0.863431453704834,-0.8772517442703247,-0.8496111631393433,"[-0.8496111631393433, -0.8772517442703247]",0.7951247692108154,"[0.8585096001625061, 0.7951247692108154, 0.7370128035545349]"
2,781,False,policy,0.0,False,1.0,0.0,0.20188964903354645,0.28844788670539856,-0.22334811091423035,0.06513764709234238,-0.004275455139577389,-0.25124600529670715,0.0,hold(0),4.037792980670929,5.768957734107971,-4.466962218284607,0.14928449063215268,-0.009798621399812028,-0.5758134289209138,-1.0,-1.0,,80.65132904052734,76.5378189086914,-1.0,10.0,80.65132904052734,,,,close_event_to_close_cmd,-0.8596060276031494,-0.8768138885498047,-0.8423981666564941,"[-0.8423981666564941, -0.8768138885498047]",0.7933871746063232,"[0.8522434234619141, 0.7933871746063232, 0.7560956478118896]"
3,782,False,policy,0.0,False,1.0,0.0,0.20474617183208466,0.2731153070926666,-0.20254512131214142,0.2577323019504547,0.25671321153640747,0.08928361535072327,0.0,hold(0),4.094923436641694,5.462306141853333,-4.050902426242828,0.5906789258380964,0.5883433426514105,0.2046229735706357,-1.0,-1.0,,76.5378189086914,71.22193908691406,-1.0,10.0,76.5378189086914,,,,close_event_to_close_cmd,-0.8645433187484741,-0.8790149092674255,-0.8500717282295227,"[-0.8500717282295227, -0.8790149092674255]",0.8051496148109436,"[0.8752532005310059, 0.8051496148109436, 0.745269775390625]"
4,783,False,policy,0.0,False,1.0,0.0,0.062338937073946,-0.2316388189792633,-0.26039332151412964,0.12950611114501953,0.12832443416118622,0.12819518148899078,0.0,hold(0),1.24677874147892,-4.632776379585266,-5.207866430282593,0.2968061435904709,0.294097939433615,0.29380171412931155,-1.0,-1.0,,71.22193908691406,63.74555587768555,-1.0,10.0,71.22193908691406,,,,close_event_to_close_cmd,-0.857284665107727,-0.8764291405677795,-0.8381401300430298,"[-0.8381401300430298, -0.8764291405677795]",0.8003261089324951,"[0.8673077821731567, 0.8003261089324951, 0.7710868716239929]"
5,784,False,policy,0.0,False,1.0,0.0,0.020854206755757332,0.07265525311231613,-0.266660213470459,-0.24558380246162415,0.09418905526399612,-0.030424585565924644,0.0,hold(0),0.41708413511514664,1.4531050622463226,-5.33320426940918,-0.5628366159130233,0.21586541371805792,-0.06972801385448502,-1.0,-1.0,,63.74555587768555,55.21644592285156,-1.0,10.0,63.74555587768555,,,,close_event_to_close_cmd,-0.8535724878311157,-0.8656549453735352,-0.8414900898933411,"[-0.8414900898933411, -0.8656549453735352]",0.7746075391769409,"[0.8307324647903442, 0.7746075391769409, 0.6821128129959106]"
6,785,False,policy,0.0,False,1.0,0.0,0.26469072699546814,-0.23590321838855743,-0.22324009239673615,-0.28119489550590515,0.20441699028015137,-0.09107864648103714,0.0,hold(0),5.293814539909363,-4.718064367771149,-4.464801847934723,-0.6444512293244226,0.4684892321527778,-0.208736881885099,-1.0,-1.0,,55.21644592285156,44.11882781982422,-1.0,10.0,55.21644592285156,,,,close_event_to_close_cmd,-0.8601792454719543,-0.8752279281616211,-0.8451305627822876,"[-0.8451305627822876, -0.8752279281616211]",0.7615747451782227,"[0.8292891979217529, 0.7615747451782227, 0.7172930836677551]"
7,786,False,policy,0.0,False,1.0,0.0,-0.004150006920099258,-0.17604254186153412,-0.26528698205947876,-0.20005236566066742,0.27924513816833496,-0.2344406694173813,0.0,hold(0),-0.08300013840198517,-3.520850837230683,-5.305739641189576,-0.45848624935856486,0.639982714663725,-0.537298436153508,-1.0,-1.0,,44.11882781982422,34.89115524291992,-1.0,10.0,44.11882781982422,,,,close_event_to_close_cmd,-0.8472242951393127,-0.8545713424682617,-0.8398772478103638,"[-0.8398772478103638, -0.8545713424682617]",0.7571241855621338,"[0.8304685354232788, 0.7571241855621338, 0.7577765583992004]"
8,787,False,policy,0.0,False,1.0,-0.02,0.2256966084241867,0.17787529528141022,-0.263095498085022,-0.04666367545723915,0.15137429535388947,-0.22301654517650604,-1.0,close(-1),4.513932168483734,3.5575059056282043,-5.2619099617004395,-0.10694526641072022,0.34692433002178613,-0.5111162720080981,-1.0,-1.0,,34.89115524291992,27.56559181213379,-1.0,10.0,34.89115524291992,,,,close_event_to_close_cmd,-0.8447936773300171,-0.8537060022354126,-0.8358812928199768,"[-0.8358812928199768, -0.8537060022354126]",0.7812495231628418,"[0.7812495231628418, 0.7621943354606628, 0.6794408559799194]"
9,788,False,policy,0.0,False,1.0,0.0,0.23414050042629242,-0.0105811208486557,-0.16023631393909454,0.024837473407387733,0.1461484432220459,0.16745011508464813,0.0,hold(0),4.682810008525848,-0.211622416973114,-3.204726278781891,0.056923296000469324,0.33494755916122293,0.3837673949332103,-1.0,-1.0,,27.56559181213379,21.67867660522461,-1.0,10.0,27.56559181213379,,,,close_event_to_close_cmd,-0.8513977527618408,-0.854280412197113,-0.8485151529312134,"[-0.8485151529312134, -0.854280412197113]",0.7795872092247009,"[0.7825132608413696, 0.7795872092247009, 0.632266104221344]"
10,789,False,policy,0.0,False,1.0,0.0,0.18013058602809906,0.20580528676509857,-0.1892704963684082,-0.03479498252272606,-0.06315913796424866,0.10905543714761734,0.0,hold(0),3.602611720561981,4.116105735301971,-3.785409927368164,-0.07974422587134662,-0.14475008172143752,0.24993665126050765,-1.0,-1.0,,21.67867660522461,17.784757614135742,-1.0,10.0,21.67867660522461,,,,close_event_to_close_cmd,-0.8525455594062805,-0.8531981706619263,-0.8518929481506348,"[-0.8531981706619263, -0.8518929481506348]",0.7000076770782471,"[0.7086170315742493, 0.7000076770782471, 0.5195020437240601]"
11,790,False,policy,0.0,False,1.0,0.0,-0.044700801372528076,0.06592594087123871,-0.2657366693019867,-0.04378517344594002,0.14714138209819794,0.02207852154970169,0.0,hold(0),-0.8940160274505615,1.3185188174247742,-5.314733386039735,-0.10034822574802586,0.33722320743794193,0.05060024410746179,0.0,0.0,,17.784757614135742,17.740427017211914,0.0,10.0,17.784757614135742,,,,hold_to_memory_or_latch,-0.8542572855949402,-0.8654958605766296,-0.8430187106132507,"[-0.8430187106132507, -0.8654958605766296]",0.6988372802734375,"[0.6401755213737488, 0.6988372802734375, 0.4567757844924927]"
12,791,False,policy,0.0,False,1.0,0.0,0.23102889955043793,-0.09150130301713943,-0.2851051986217499,0.1391417235136032,0.2742600440979004,-0.11309245228767395,0.0,hold(0),4.6205779910087585,-1.8300260603427887,-5.7021039724349984,0.31888934046022693,0.6285577206352615,-0.25918880843473396,0.0,0.0,,17.740427017211914,17.769981384277344,0.0,10.0,17.740427017211914,,,,hold_to_memory_or_latch,-0.8472713232040405,-0.864907443523407,-0.8296351432800293,"[-0.8296351432800293, -0.864907443523407]",0.7066481113433838,"[0.679010272026062, 0.7066481113433838, 0.4190278947353363]"
13,792,False,policy,0.0,False,1.0,0.0,-0.11735846847295761,-0.26358041167259216,-0.29073193669319153,-0.006375687662512064,0.2470370978116989,-0.22293545305728912,0.0,hold(0),-2.347169369459152,-5.271608233451843,-5.814638733863831,-0.014611999782222818,0.5661673235108342,-0.5109304225607821,0.0,0.0,,17.769981384277344,17.784757614135742,0.0,10.0,17.769981384277344,,,,hold_to_memory_or_latch,-0.8631743788719177,-0.8883980512619019,-0.8379507064819336,"[-0.8379507064819336, -0.8883980512619019]",0.6979802250862122,"[0.6248696446418762, 0.6979802250862122, 0.4205438196659088]"
14,793,False,policy,0.0,False,1.0,0.0,0.1487622857093811,0.21687264740467072,-0.228806272149086,0.2781335413455963,0.0657067820429802,0.0827745571732521,0.0,hold(0),2.9752457141876225,4.337452948093414,-4.57612544298172,0.6374351224052022,0.15058885185795,0.1897053110836672,0.0,0.0,,17.784757614135742,17.784757614135742,0.0,10.0,17.784757614135742,,,,hold_to_memory_or_latch,-0.8826169967651367,-0.8995141983032227,-0.8657197952270508,"[-0.8657197952270508, -0.8995141983032227]",0.6788789629936218,"[0.6402400135993958, 0.6788789629936218, 0.44772085547447205]"
15,794,False,policy,0.0,False,1.0,0.0,0.1829971969127655,0.10913882404565811,-0.27260133624076843,0.05353293940424919,0.2834447920322418,-0.22328533232212067,0.0,hold(0),3.65994393825531,2.1827764809131622,-5.452026724815369,0.12268845971172235,0.6496076123364322,-0.5117322867693416,0.0,0.0,,17.784757614135742,17.79953384399414,0.0,10.0,17.784757614135742,,,,hold_to_memory_or_latch,-0.8751643896102905,-0.8940465450286865,-0.8562822341918945,"[-0.8562822341918945, -0.8940465450286865]",0.710249662399292,"[0.6791948676109314, 0.710249662399292, 0.5422558188438416]"
16,795,False,policy,0.0,False,1.0,0.0,0.012678968720138073,-0.1837039440870285,-0.047281764447689056,-0.08118772506713867,-0.06831814348697662,-0.07867132127285004,0.0,hold(0),0.25357937440276146,-3.67407888174057,-0.9456352889537811,-0.18606855978462097,-0.15657365143891733,-0.18030138710608315,0.0,0.0,,17.79953384399414,17.79953384399414,0.0,10.0,17.79953384399414,,,,hold_to_memory_or_latch,-0.8815666437149048,-0.900078535079956,-0.8630546927452087,"[-0.8630546927452087, -0.900078535079956]",0.6652917861938477,"[0.5922635197639465, 0.6652917861938477, 0.39963260293006897]"
17,796,False,policy,0.0,False,1.0,0.0,0.24640943109989166,0.02287130430340767,-0.19657082855701447,-0.007233410142362118,-0.1566469967365265,-0.009930727072060108,0.0,hold(0),4.928188621997833,0.4574260860681534,-3.9314165711402898,-0.016577754905778935,-0.35900847145610193,-0.02275954994901414,0.0,0.0,,17.79953384399414,17.79953384399414,0.0,10.0,17.79953384399414,,,,hold_to_memory_or_latch,-0.8848963379859924,-0.9019435048103333,-0.8678491711616516,"[-0.8678491711616516, -0.9019435048103333]",0.6464444398880005,"[0.6043218970298767, 0.6464444398880005, 0.41502895951271057]"
18,797,False,policy,0.0,False,1.0,0.0,-0.08555512130260468,0.13665835559368134,-0.2079697847366333,0.2270178496837616,0.1676413118839264,0.15228721499443054,0.0,hold(0),-1.7111024260520935,2.7331671118736267,-4.159395694732666,0.5202865864405948,0.3842055857194126,0.3490165877192903,0.0,0.0,,17.79953384399414,17.784757614135742,0.0,10.0,17.79953384399414,,,,hold_to_memory_or_latch,-0.873466432094574,-0.894972562789917,-0.851960301399231,"[-0.851960301399231, -0.894972562789917]",0.6928926110267639,"[0.60968017578125, 0.6928926110267639, 0.42325493693351746]"
19,798,False,policy,0.0,False,1.0,0.0,0.19671712815761566,0.14273910224437714,-0.28790849447250366,-0.2411823272705078,0.2936614453792572,-0.28855618834495544,0.0,hold(0),3.9343425631523132,2.8547820448875427,-5.758169889450073,-0.5527491778297231,0.6730224570377196,-0.6613220697819209,0.0,0.0,,17.784757614135742,17.784757614135742,0.0,10.0,17.784757614135742,,,,hold_to_memory_or_latch,-0.8627924919128418,-0.874893844127655,-0.8506911993026733,"[-0.8506911993026733, -0.874893844127655]",0.6383925676345825,"[0.5854259133338928, 0.6383925676345825, 0.427461177110672]"
20,799,False,policy,0.0,False,1.0,0.0,0.2521167993545532,0.009879150427877903,-0.29028815031051636,-0.2438274770975113,0.22483593225479126,-0.2854834794998169,0.0,hold(0),5.0423359870910645,0.19758300855755806,-5.805763006210328,-0.5588114146804055,0.5152860000435534,-0.6542799398419626,0.0,0.0,,17.784757614135742,17.784757614135742,0.0,10.0,17.784757614135742,,,,hold_to_memory_or_latch,-0.8472159504890442,-0.8525789380073547,-0.8418529629707336,"[-0.8418529629707336, -0.8525789380073547]",0.6527979373931885,"[0.575202226638794, 0.6527979373931885, 0.3280368745326996]"
21,800,False,policy,0.0,False,1.0,0.0,0.02993418090045452,-0.27589336037635803,-0.25237956643104553,0.2586129307746887,0.0653877928853035,-0.2996765077114105,0.0,hold(0),0.5986836180090904,-5.517867207527161,-5.047591328620911,0.5926971784359436,0.14985778256013768,-0.6868079644433397,0.0,0.0,,17.784757614135742,17.79953384399414,0.0,10.0,17.784757614135742,,,,hold_to_memory_or_latch,-0.8483548760414124,-0.8666181564331055,-0.8300915956497192,"[-0.8300915956497192, -0.8666181564331055]",0.6769847869873047,"[0.5831246376037598, 0.6769847869873047, 0.3260496258735657]"
22,801,False,policy,0.0,False,1.0,0.0,-0.017542710527777672,0.1284477412700653,-0.055714257061481476,0.2480946183204651,0.27029767632484436,-0.18664811551570892,0.0,hold(0),-0.35085421055555344,2.568954825401306,-1.1142851412296295,0.5685909819868673,0.619476642624271,-0.42776597092481516,0.0,0.0,,17.79953384399414,17.769981384277344,0.0,10.0,17.79953384399414,,,,hold_to_memory_or_latch,-0.859101414680481,-0.8726033568382263,-0.8455995321273804,"[-0.8455995321273804, -0.8726033568382263]",0.6440997123718262,"[0.5947926640510559, 0.6440997123718262, 0.36477261781692505]"
23,802,True,policy,0.0,False,1.0,0.0,-0.10073333978652954,-0.011438131332397461,-0.043048709630966187,0.12600356340408325,0.08762471377849579,-0.013161801733076572,0.0,hold(0),-2.014666795730591,-0.22876262664794922,-0.8609741926193237,0.2887788954665217,0.20082105122198565,-0.030164627603730402,0.0,0.0,0.0,17.769981384277344,17.740427017211914,,,,,,,,-0.8622145652770996,-0.8721629977226257,-0.8522660732269287,"[-0.8522660732269287, -0.8721629977226257]",0.6706186532974243,"[0.5941003561019897, 0.6706186532974243, 0.39066606760025024]"
24,803,True,policy,0.0,False,1.0,0.0,-0.09597986936569214,0.030547380447387695,-0.025326013565063477,-0.09585816413164139,0.06249452382326126,0.04284360259771347,0.0,hold(0),-1.9195973873138428,0.6109476089477539,-0.5065202713012695,-0.21969072946461526,0.1432268983101059,0.0981903043193885,0.0,0.0,0.0,17.740427017211914,17.703479766845703,,,,,,,,-0.8449541330337524,-0.858925461769104,-0.8309827446937561,"[-0.8309827446937561, -0.858925461769104]",0.6421139240264893,"[0.5619613528251648, 0.6421139240264893, 0.35789546370506287]"
25,804,True,policy,0.0,False,1.0,0.0,0.0110626220703125,-0.0223502516746521,0.009907782077789307,-0.07853274792432785,-0.028585532680153847,-0.009131312370300293,0.0,hold(0),0.22125244140625,-0.447005033493042,0.19815564155578613,-0.17998380038515047,-0.06551321510824416,-0.02092742640935227,0.0,0.0,0.0,17.703479766845703,17.703479766845703,,,,,,,,-0.8245488405227661,-0.8343368768692017,-0.8147608041763306,"[-0.8147608041763306, -0.8343368768692017]",0.6485940217971802,"[0.5929989218711853, 0.6485940217971802, 0.3202567398548126]"
26,805,True,policy,0.0,False,1.0,0.0,-0.02080276608467102,0.0056236982345581055,-0.008050352334976196,0.0032861779909580946,0.025148212909698486,0.010163829661905766,0.0,hold(0),-0.4160553216934204,0.11247396469116211,-0.16100704669952393,0.007531365184427152,0.057635458480885395,0.023293781732683157,0.0,0.0,0.0,17.703479766845703,17.718257904052734,,,,,,,,-0.8757842779159546,-0.8872965574264526,-0.8642719984054565,"[-0.8642719984054565, -0.8872965574264526]",0.6066133975982666,"[0.5397751331329346, 0.6066133975982666, 0.34427618980407715]"
27,806,True,policy,0.0,False,1.0,0.0,0.007972866296768188,-0.002174079418182373,0.002438575029373169,-0.0007769799558445811,-0.007958196103572845,-0.004552451428025961,0.0,hold(0),0.15945732593536377,-0.04348158836364746,0.04877150058746338,-0.0017807068894462226,-0.018238841970887223,-0.010433450130567689,0.0,0.0,0.0,17.718257904052734,17.725648880004883,,,,,,,,-0.8624622821807861,-0.8697117567062378,-0.8552128076553345,"[-0.8552128076553345, -0.8697117567062378]",0.6139159798622131,"[0.5193462371826172, 0.6139159798622131, 0.38505902886390686]"
