episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,15001,False,policy,0.0,False,1.0,0.0,-0.17375871539115906,0.10426315665245056,-0.29448339343070984,-0.18667034804821014,-0.2582211196422577,-0.16810616850852966,0.0,hold(0),-3.475174307823181,2.0852631330490112,-5.889667868614197,-0.4278169241360234,-0.5917992134657619,-0.3852709586261511,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.49563467502594,1.4874088764190674,1.5038604736328125,"[1.4874088764190674, 1.5038604736328125]",-0.023150382563471794,"[-0.05315256491303444, -0.023150382563471794, -0.04739576205611229]"
1,15002,False,policy,0.0,False,1.0,0.0,-0.15499016642570496,-0.14077962934970856,-0.2685104012489319,-0.2778031826019287,0.0051563759334385395,-0.2657948434352875,0.0,hold(0),-3.099803328514099,-2.815592586994171,-5.370208024978638,-0.6366779959357062,0.011817543142754343,-0.6091569098072988,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.5873239040374756,1.5847771167755127,1.5898706912994385,"[1.5847771167755127, 1.5898706912994385]",-0.055108532309532166,"[-0.06217766925692558, -0.055108532309532166, -0.06027112156152725]"
2,15003,False,policy,0.0,False,1.0,0.0,-0.20142963528633118,-0.20335753262043,-0.29168421030044556,-0.2883698344230652,0.11461282521486282,-0.2821189761161804,0.0,hold(0),-4.0285927057266235,-4.0671506524086,-5.833684206008911,-0.66089497805312,0.2626732465152889,-0.6465690660803685,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.5863399505615234,1.586280107498169,1.5863996744155884,"[1.5863996744155884, 1.586280107498169]",-0.05468494072556496,"[-0.06230167672038078, -0.05468494072556496, -0.059782467782497406]"
3,15004,False,policy,0.0,False,1.0,0.0,-0.023285282775759697,-0.14070606231689453,-0.2933924198150635,-0.2942731976509094,-0.03589741885662079,-0.023958822712302208,0.0,hold(0),-0.46570565551519394,-2.8141212463378906,-5.8678483963012695,-0.674424489968648,-0.08227082383590834,-0.05490957694068385,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.5886971950531006,1.5866998434066772,1.5906946659088135,"[1.5866998434066772, 1.5906946659088135]",-0.053157661110162735,"[-0.0624048225581646, -0.053157661110162735, -0.06074126809835434]"
4,15005,False,policy,0.0,False,1.0,0.0,-0.19299621880054474,-0.2055860310792923,-0.29322585463523865,-0.25582683086395264,0.12903150916099548,-0.22382375597953796,0.0,hold(0),-3.8599243760108948,-4.111720621585846,-5.864517092704773,-0.5863119077884654,0.29571843596514635,-0.512966262895742,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.588205337524414,1.584778904914856,1.5916318893432617,"[1.584778904914856, 1.5916318893432617]",-0.05642298236489296,"[-0.06497398018836975, -0.05642298236489296, -0.05942323058843613]"
5,15006,False,policy,0.0,False,1.0,0.0,-0.2819788455963135,-0.12538106739521027,-0.23322613537311554,-0.1943875253200531,-0.10799259692430496,-0.07451756298542023,0.0,hold(0),-5.63957691192627,-2.5076213479042053,-4.664522707462311,-0.4455033916332588,-0.24750080089680596,-0.17078167434659447,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.5848350524902344,1.5840855836868286,1.5855844020843506,"[1.5840855836868286, 1.5855844020843506]",-0.05373826250433922,"[-0.06788504123687744, -0.05373826250433922, -0.0625816062092781]"
6,15007,False,policy,0.0,False,1.0,0.0,-0.24572962522506714,-0.19379913806915283,-0.2704497277736664,-0.22092026472091675,0.08057054877281189,-0.1680445820093155,0.0,hold(0),-4.914592504501344,-3.875982761383057,-5.408994555473328,-0.506311951096857,0.18465409590940304,-0.38512981276695285,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.6048187017440796,1.603480339050293,1.6061570644378662,"[1.603480339050293, 1.6061570644378662]",-0.05042268708348274,"[-0.062379468232393265, -0.05042268708348274, -0.05998491495847702]"
7,15008,False,policy,0.0,False,1.0,0.0,-0.1943970024585724,-0.08194269239902496,-0.27371329069137573,-0.27992647886276245,0.21808461844921112,-0.08893805742263794,0.0,hold(0),-3.887940049171448,-1.6388538479804993,-5.474265813827515,-0.6415442325117734,0.4998131285544275,-0.20383101313637272,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.6007826328277588,1.5964455604553223,1.6051197052001953,"[1.6051197052001953, 1.5964455604553223]",-0.051797326654195786,"[-0.06373681873083115, -0.051797326654195786, -0.06160041689872742]"
8,15009,False,policy,0.0,False,1.0,0.0,-0.13629315793514252,0.1279640942811966,-0.2834568917751312,-0.2510613799095154,-0.08748741447925568,-0.2673223614692688,0.0,hold(0),-2.725863158702851,2.559281885623932,-5.6691378355026245,-0.5753902987018316,-0.20050638440692314,-0.6126577232663888,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.6046139001846313,1.6041290760040283,1.6050987243652344,"[1.6050987243652344, 1.6041290760040283]",-0.050353605300188065,"[-0.06278320401906967, -0.050353605300188065, -0.0648551732301712]"
9,15010,False,policy,0.0,False,1.0,0.0,-0.12923793494701385,-0.1452946960926056,-0.22187379002571106,-0.27198293805122375,0.08837711811065674,-0.14042267203330994,0.0,hold(0),-2.584758698940277,-2.905893921852112,-4.437475800514221,-0.6233389779961298,0.20254543493079294,-0.3218250582183359,0.0,0.0,,82.08589172363281,82.08589172363281,0.0,80.0,82.08589172363281,,,,hold_to_memory_or_latch,1.6013538837432861,1.599802017211914,1.6029057502746582,"[1.6029057502746582, 1.599802017211914]",-0.050611820071935654,"[-0.06276648491621017, -0.050611820071935654, -0.05553834140300751]"
