episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,14469,False,policy,0.0,False,1.0,0.0,0.004340575076639652,0.2936188280582428,-0.2709689140319824,0.2916804254055023,0.15886032581329346,-0.20399457216262817,0.0,hold(0),0.08681150153279305,5.872376561164856,-5.419378280639648,0.6684822936926287,0.3640810480469953,-0.4675211211398202,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.01497745513916,2.010188579559326,2.019766092300415,"[2.019766092300415, 2.010188579559326]",-0.05036875605583191,"[-0.08389852941036224, -0.05036875605583191, -0.056361958384513855]"
1,14470,False,policy,0.0,False,1.0,0.0,-0.12691707909107208,0.2983216941356659,-0.22906775772571564,0.28364425897598267,0.05555840954184532,0.038161374628543854,0.0,hold(0),-2.5383415818214417,5.966433882713319,-4.581355154514313,0.650064756897581,0.12733049532828394,0.08745942826532731,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.0041580200195312,2.0008552074432373,2.007460594177246,"[2.007460594177246, 2.0008552074432373]",-0.05199389159679413,"[-0.088003009557724, -0.05199389159679413, -0.05346811190247536]"
2,14471,False,policy,0.0,False,1.0,0.0,-0.12393934279680252,0.28415006399154663,0.022079503163695335,0.2538967430591583,-0.04021921008825302,-0.2197708934545517,0.0,hold(0),-2.4787868559360504,5.683001279830933,0.44159006327390676,0.58188847237629,-0.09217563973627524,-0.503677786190604,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.0034162998199463,1.9971791505813599,2.0096535682678223,"[2.0096535682678223, 1.9971791505813599]",-0.050415560603141785,"[-0.08715984225273132, -0.050415560603141785, -0.05382293835282326]"
3,14472,False,policy,0.0,False,1.0,0.0,-0.05080922320485115,0.29515761137008667,-0.2779107987880707,0.24196772277355194,0.12806148827075958,-0.19942297041416168,0.0,hold(0),-1.016184464097023,5.903152227401733,-5.558215975761414,0.5545491717326425,0.29349531184314476,-0.4570437817077499,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9917137622833252,1.9908199310302734,1.9926074743270874,"[1.9908199310302734, 1.9926074743270874]",-0.05031606927514076,"[-0.08609820157289505, -0.05031606927514076, -0.05541617423295975]"
4,14473,False,policy,0.0,False,1.0,0.0,0.12945275008678436,0.2910657227039337,-0.26136380434036255,0.2928074896335602,0.006541630253195763,-0.256552517414093,0.0,hold(0),2.5890550017356873,5.821314454078674,-5.227276086807251,0.671065334632944,0.014992312185728532,-0.5879750588513635,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.999948501586914,1.99832022190094,2.0015766620635986,"[2.0015766620635986, 1.99832022190094]",-0.05043027549982071,"[-0.08489398658275604, -0.05043027549982071, -0.054460130631923676]"
5,14474,False,policy,0.0,False,1.0,0.0,-0.05728694796562195,0.2877624034881592,-0.24072009325027466,0.26872503757476807,0.06129107251763344,-0.26254647970199585,0.0,hold(0),-1.145738959312439,5.7552480697631845,-4.814401865005493,0.615872420101147,0.14046879108362662,-0.6017122085176598,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.992605209350586,1.9877978563308716,1.9974126815795898,"[1.9974126815795898, 1.9877978563308716]",-0.05085517838597298,"[-0.08430621773004532, -0.05085517838597298, -0.05401398986577988]"
6,14475,False,policy,0.0,False,1.0,0.0,-0.01415824331343174,0.29805412888526917,-0.25274667143821716,0.29776814579963684,0.11932187527418137,0.003992839716374874,0.0,hold(0),-0.2831648662686348,5.961082577705383,-5.054933428764343,0.6824343211102137,0.2734655942718802,0.009150914560819718,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,1.9915075302124023,1.9895237684249878,1.9934911727905273,"[1.9934911727905273, 1.9895237684249878]",-0.050814542919397354,"[-0.0856175497174263, -0.050814542919397354, -0.056645750999450684]"
7,14476,False,policy,0.0,False,1.0,0.0,0.07435275614261627,0.2963748574256897,-0.2703099846839905,0.280335009098053,0.07924656569957733,-0.14329774677753448,0.0,hold(0),1.4870551228523254,5.927497148513795,-5.40619969367981,0.6424805148431989,0.181619750219679,-0.32841424416348475,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.0103163719177246,2.0057313442230225,2.014901638031006,"[2.014901638031006, 2.0057313442230225]",-0.05031696707010269,"[-0.08624495565891266, -0.05031696707010269, -0.056615836918354034]"
8,14477,False,policy,0.0,False,1.0,0.0,-0.06574481725692749,0.28979772329330444,-0.21559737622737885,0.29251763224601746,-0.06739991158246994,-0.2754896581172943,0.0,hold(0),-1.3148963451385498,5.795954465866089,-4.311947524547577,0.6704010304342687,-0.15446921892921764,-0.631375788384917,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.0008606910705566,1.9937963485717773,2.007925033569336,"[2.007925033569336, 1.9937963485717773]",-0.049110688269138336,"[-0.08436153084039688, -0.049110688269138336, -0.05388408899307251]"
9,14478,False,policy,0.0,False,1.0,0.0,0.13309738039970398,0.29585379362106323,-0.18466493487358093,0.29503658413887024,0.04153865575790405,-0.20820240676403046,0.0,hold(0),2.6619476079940796,5.917075872421265,-3.693298697471619,0.6761740429245469,0.09519958646298791,-0.4771647676817987,0.0,0.0,,83.47879028320312,83.47879028320312,0.0,80.0,83.47879028320312,,,,hold_to_memory_or_latch,2.0343832969665527,2.0284082889556885,2.040358066558838,"[2.040358066558838, 2.0284082889556885]",-0.05213800445199013,"[-0.0909259244799614, -0.05213800445199013, -0.05269809067249298]"
