episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,14258,False,policy,0.0,False,1.0,0.0,0.24524721503257751,0.2593863606452942,-0.27728572487831116,-0.18086889386177063,-0.17815451323986053,0.2062149941921234,0.0,hold(0),4.90494430065155,5.187727212905884,-5.545714497566224,-0.414520970539164,-0.40830006839406224,0.47260995358093827,0.0,0.0,,82.98873901367188,82.97457122802734,0.0,80.0,82.98873901367188,,,,hold_to_memory_or_latch,2.0058958530426025,1.9970756769180298,2.0147159099578857,"[1.9970756769180298, 2.0147159099578857]",-0.05215403437614441,"[-0.05325626581907272, -0.05215403437614441, -0.06682725995779037]"
1,14259,False,policy,0.0,False,1.0,0.0,0.281572550535202,0.29322579503059387,-0.2682022154331207,-0.033865079283714294,-0.25174829363822937,0.29483461380004883,0.0,hold(0),5.6314510107040405,5.864515900611877,-5.3640443086624146,-0.07761304463330984,-0.5769645890036278,0.675711161004495,0.0,0.0,,82.97457122802734,82.97457122802734,0.0,80.0,82.97457122802734,,,,hold_to_memory_or_latch,1.990548849105835,1.9876788854599,1.9934189319610596,"[1.9876788854599, 1.9934189319610596]",-0.04815702140331268,"[-0.051370181143283844, -0.04815702140331268, -0.06149076670408249]"
2,14260,False,policy,0.0,False,1.0,0.0,0.23541906476020813,0.2830379009246826,-0.2707943916320801,-0.19614754617214203,-0.2167409509420395,0.2930171489715576,0.0,hold(0),4.708381295204163,5.660758018493652,-5.415887832641602,-0.44953706230044743,-0.49673366946523556,0.6715458384410544,0.0,0.0,,82.97457122802734,82.97457122802734,0.0,80.0,82.97457122802734,,,,hold_to_memory_or_latch,1.9956319332122803,1.9895697832107544,2.0016942024230957,"[1.9895697832107544, 2.0016942024230957]",-0.05007839575409889,"[-0.05393240600824356, -0.05007839575409889, -0.060409270226955414]"
3,14261,False,policy,0.0,False,1.0,0.0,0.25551170110702515,0.27462467551231384,-0.28924760222435,-0.2694983184337616,-0.13969697058200836,0.2725234925746918,0.0,hold(0),5.110234022140503,5.492493510246277,-5.7849520444869995,-0.6176446492850902,-0.32016187300449195,0.6245778377077867,0.0,0.0,,82.97457122802734,82.97457122802734,0.0,80.0,82.97457122802734,,,,hold_to_memory_or_latch,2.000563621520996,1.9955390691757202,2.0055880546569824,"[1.9955390691757202, 2.0055880546569824]",-0.04867277666926384,"[-0.052472569048404694, -0.04867277666926384, -0.06085740029811859]"
4,14262,False,policy,0.0,False,1.0,0.0,0.24671371281147003,0.2778380513191223,-0.27942362427711487,-0.13752016425132751,-0.28327664732933044,0.20124103128910065,0.0,hold(0),4.934274256229401,5.556761026382446,-5.588472485542297,-0.31517300038187707,-0.6492222530634598,0.4612104703090245,0.0,0.0,,82.97457122802734,82.97457122802734,0.0,80.0,82.97457122802734,,,,hold_to_memory_or_latch,2.014206647872925,2.007835865020752,2.0205774307250977,"[2.007835865020752, 2.0205774307250977]",-0.048843417316675186,"[-0.053080879151821136, -0.048843417316675186, -0.0608624666929245]"
5,14263,False,policy,0.0,False,1.0,0.0,0.26302483677864075,0.24250668287277222,-0.28974419832229614,-0.24685338139533997,-0.13412068784236908,0.2766782343387604,0.0,hold(0),5.260496735572815,4.850133657455444,-5.794883966445923,-0.5657462764994486,-0.3073819743503728,0.6340998044297015,0.0,0.0,,82.97457122802734,82.97457122802734,0.0,80.0,82.97457122802734,,,,hold_to_memory_or_latch,1.9881267547607422,1.9864965677261353,1.9897570610046387,"[1.9864965677261353, 1.9897570610046387]",-0.05018921196460724,"[-0.05257011204957962, -0.05018921196460724, -0.06307930499315262]"
6,14264,False,policy,0.0,False,1.0,0.0,0.2540794909000397,0.27022191882133484,-0.283966988325119,-0.24063043296337128,-0.2710922956466675,0.28393232822418213,0.0,hold(0),5.081589818000794,5.404438376426698,-5.67933976650238,-0.5514843292482743,-0.6212977759626714,0.6507249629827545,0.0,0.0,,82.97457122802734,82.98873901367188,0.0,80.0,82.97457122802734,,,,hold_to_memory_or_latch,2.0526492595672607,2.0480973720550537,2.0572011470794678,"[2.0480973720550537, 2.0572011470794678]",-0.04954461753368378,"[-0.053228892385959625, -0.04954461753368378, -0.05724147707223892]"
7,14265,False,policy,0.0,False,1.0,0.0,0.216816246509552,0.2942561209201813,-0.23659752309322357,0.10480138659477234,-0.0639687031507492,0.0562329962849617,0.0,hold(0),4.33632493019104,5.8851224184036255,-4.731950461864471,0.24018708555997512,-0.14660546845852562,0.12887653426012574,0.0,0.0,,82.98873901367188,82.97457122802734,0.0,80.0,82.98873901367188,,,,hold_to_memory_or_latch,2.0336074829101562,2.026618719100952,2.0405960083007812,"[2.026618719100952, 2.0405960083007812]",-0.05486112833023071,"[-0.06070788949728012, -0.05486112833023071, -0.05980032682418823]"
8,14266,False,policy,0.0,False,1.0,0.0,0.2683139741420746,0.2627733051776886,-0.2509949207305908,-0.21731926500797272,-0.23194950819015503,0.21450592577457428,0.0,hold(0),5.366279482841492,5.255466103553772,-5.019898414611816,-0.4980590676736764,-0.5315891151772402,0.4916113690971844,0.0,0.0,,82.97457122802734,82.97457122802734,0.0,80.0,82.97457122802734,,,,hold_to_memory_or_latch,2.0347847938537598,2.0343005657196045,2.035268783569336,"[2.035268783569336, 2.0343005657196045]",-0.05186333507299423,"[-0.05281313508749008, -0.05186333507299423, -0.06159317493438721]"
9,14267,False,policy,0.0,False,1.0,0.0,0.16990825533866882,0.16792652010917664,-0.2448350340127945,-0.23744314908981323,-0.19017024338245392,0.11593618988990784,0.0,hold(0),3.3981651067733765,3.3585304021835327,-4.89670068025589,-0.5441796126856749,-0.4358380933916113,0.26570617494076015,0.0,0.0,,82.97457122802734,82.98873901367188,0.0,80.0,82.97457122802734,,,,hold_to_memory_or_latch,2.017930269241333,2.0166823863983154,2.0191781520843506,"[2.0191781520843506, 2.0166823863983154]",-0.04681197926402092,"[-0.04910682886838913, -0.04681197926402092, -0.06397444009780884]"
10,14268,False,policy,0.0,False,1.0,0.0,0.24777962267398834,0.17520543932914734,-0.18739688396453857,-0.1589965969324112,-0.20915590226650238,0.1679251343011856,0.0,hold(0),4.955592453479767,3.5041087865829468,-3.7479376792907715,-0.36439335844679416,-0.47935001840485264,0.3848560587850187,-1.0,-1.0,,82.98873901367188,82.66332244873047,-1.0,10.0,82.98873901367188,,,,close_event_to_close_cmd,2.017761707305908,2.0119121074676514,2.023611545562744,"[2.023611545562744, 2.0119121074676514]",-0.046567611396312714,"[-0.04426407068967819, -0.046567611396312714, -0.0586254745721817]"
11,14269,False,policy,0.0,False,1.0,0.0,0.14567197859287262,0.25438201427459717,-0.23101802170276642,0.22325240075588226,-0.21208538115024567,0.1550675630569458,0.0,hold(0),2.9134395718574524,5.087640285491943,-4.620360434055328,0.5116568131790129,-0.48606388945330004,0.35538867610167024,0.0,0.0,,82.66332244873047,80.50645446777344,0.0,10.0,82.66332244873047,,,,hold_to_memory_or_latch,2.047776699066162,2.046790838241577,2.048762559890747,"[2.046790838241577, 2.048762559890747]",-0.04056818410754204,"[-0.04735798388719559, -0.04056818410754204, -0.0571829229593277]"
12,14270,False,policy,0.0,False,1.0,0.0,0.22747866809368134,0.18181870877742767,-0.2167545109987259,-0.24856993556022644,-0.2103591412305832,0.28776249289512634,0.0,hold(0),4.549573361873627,3.6363741755485535,-4.335090219974518,-0.5696803288575926,-0.48210763898035364,0.6595030538021631,0.0,0.0,,80.50645446777344,76.68099212646484,0.0,10.0,80.50645446777344,,,,hold_to_memory_or_latch,2.0514731407165527,2.0487349033355713,2.0542116165161133,"[2.0542116165161133, 2.0487349033355713]",-0.046556875109672546,"[-0.05157924443483353, -0.046556875109672546, -0.054478969424963]"
13,14271,False,policy,0.0,False,1.0,0.0,0.1081184521317482,0.22980819642543793,-0.2169087827205658,-0.1716708242893219,-0.2331562489271164,0.2923962473869324,0.0,hold(0),2.162369042634964,4.5961639285087585,-4.338175654411316,-0.3934405478924034,-0.5343547612250159,0.670122836829374,0.0,0.0,,76.68099212646484,70.11121368408203,0.0,10.0,76.68099212646484,,,,hold_to_memory_or_latch,2.0549116134643555,2.044727087020874,2.065095901489258,"[2.065095901489258, 2.044727087020874]",-0.04096875339746475,"[-0.04225475341081619, -0.04096875339746475, -0.058281078934669495]"
14,14272,False,policy,0.0,False,1.0,0.0,-0.05452938750386238,0.058002717792987823,-0.26464352011680603,0.1046343520283699,-0.17457705736160278,-0.023426469415426254,0.0,hold(0),-1.0905877500772476,1.1600543558597567,-5.292870402336121,0.2398042705324688,-0.40010114346532477,-0.05368951305584917,0.0,0.0,,70.11121368408203,62.775550842285156,0.0,10.0,70.11121368408203,,,,hold_to_memory_or_latch,2.050360679626465,2.048417806625366,2.0523033142089844,"[2.048417806625366, 2.0523033142089844]",-0.04399159923195839,"[-0.044633783400058746, -0.04399159923195839, -0.06323762238025665]"
15,14273,False,policy,0.0,False,1.0,0.0,0.12191805988550186,0.13370251655578613,-0.21436534821987152,-0.20470525324344635,-0.25410664081573486,0.08781622350215912,0.0,hold(0),2.4383611977100372,2.6740503311157227,-4.28730696439743,-0.4691498822002472,-0.582369522599534,0.20125995917805067,-1.0,-1.0,,62.775550842285156,54.05270767211914,-1.0,10.0,62.775550842285156,,,,close_event_to_close_cmd,2.017819404602051,2.0093982219696045,2.026240587234497,"[2.026240587234497, 2.0093982219696045]",-0.04194202274084091,"[-0.041157059371471405, -0.04194202274084091, -0.05961918830871582]"
16,14274,False,policy,0.0,False,1.0,0.0,0.103813536465168,-0.012656603939831257,-0.2711959183216095,0.13327130675315857,-0.2518349885940552,0.14828959107398987,0.0,hold(0),2.07627072930336,-0.25313207879662514,-5.42391836643219,0.3054353362859733,-0.5771632792065835,0.33985470857041855,0.0,0.0,,54.05270767211914,43.40028381347656,0.0,10.0,54.05270767211914,,,,hold_to_memory_or_latch,1.9454472064971924,1.9342788457870483,1.9566155672073364,"[1.9566155672073364, 1.9342788457870483]",-0.03319237381219864,"[-0.03706624358892441, -0.03319237381219864, -0.06235396862030029]"
