episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,22697,False,policy,0.0,False,1.0,0.0,0.2646600604057312,0.27770835161209106,0.2953101396560669,-0.26043370366096497,-0.1493222862482071,0.2939014732837677,0.0,hold(0),5.293201208114625,5.554167032241821,5.906202793121338,-0.5968700825093628,-0.3422214715706655,0.6735725604734725,1.0,1.0,,82.72691345214844,82.72691345214844,1.0,80.0,82.72691345214844,,,,open_event_to_open_cmd,0.829360842704773,0.8251352310180664,0.8335863947868347,"[0.8251352310180664, 0.8335863947868347]",-0.05351575091481209,"[-0.062329813838005066, -0.05351575091481209, -0.05213295295834541]"
1,22698,False,policy,0.0,False,1.0,0.0,0.28053712844848633,0.2621473968029022,0.263782799243927,-0.27871468663215637,-0.2408142387866974,0.24493920803070068,0.0,hold(0),5.610742568969727,5.242947936058044,5.27565598487854,-0.6387670092933547,-0.551905581165335,0.5613593142974412,1.0,1.0,,82.72691345214844,82.72691345214844,1.0,80.0,82.72691345214844,,,,open_event_to_open_cmd,0.8305091857910156,0.8285583257675171,0.8324600458145142,"[0.8285583257675171, 0.8324600458145142]",-0.054387565702199936,"[-0.06557242572307587, -0.054387565702199936, -0.05382842198014259]"
2,22699,False,policy,0.0,False,1.0,0.0,0.29043927788734436,0.2794273793697357,0.28151535987854004,-0.2975451350212097,0.05581161379814148,0.2889470160007477,0.0,hold(0),5.808785557746887,5.588547587394714,5.630307197570801,-0.6819232180546216,0.1279107967379047,0.6622177807896763,1.0,1.0,,82.72691345214844,82.74104309082031,1.0,80.0,82.72691345214844,,,,open_event_to_open_cmd,0.8358348608016968,0.8346662521362305,0.8370034694671631,"[0.8346662521362305, 0.8370034694671631]",-0.05558888986706734,"[-0.06626079231500626, -0.05558888986706734, -0.054065920412540436]"
3,22700,False,policy,0.0,False,1.0,0.0,0.2900930643081665,0.2221290022134781,0.2859480679035187,-0.2979913353919983,-0.20271910727024078,0.2894933819770813,0.0,hold(0),5.80186128616333,4.442580044269562,5.7189613580703735,-0.6829458339771559,-0.464597970929784,0.6634699593702148,1.0,1.0,,82.74104309082031,82.72691345214844,1.0,80.0,82.74104309082031,,,,open_event_to_open_cmd,0.8267198204994202,0.8246983289718628,0.8287413120269775,"[0.8246983289718628, 0.8287413120269775]",-0.05377766117453575,"[-0.06331635266542435, -0.05377766117453575, -0.05242232605814934]"
4,22701,False,policy,0.0,False,1.0,0.0,0.2950599789619446,0.260934054851532,0.29707959294319153,-0.29695558547973633,-0.24966512620449066,0.2642272412776947,0.0,hold(0),5.901199579238892,5.21868109703064,5.941591858863831,-0.6805720700330098,-0.5721903209247348,0.605564230303872,1.0,1.0,,82.72691345214844,82.72691345214844,1.0,80.0,82.72691345214844,,,,open_event_to_open_cmd,0.8297833204269409,0.8277493119239807,0.8318173289299011,"[0.8277493119239807, 0.8318173289299011]",-0.05635140463709831,"[-0.06690715253353119, -0.05635140463709831, -0.05554758012294769]"
5,22702,False,policy,0.0,False,1.0,0.0,0.24114932119846344,0.23843078315258026,0.27853184938430786,-0.27075275778770447,-0.18431062996387482,0.2846420109272003,0.0,hold(0),4.822986423969269,4.768615663051605,5.570636987686157,-0.6205196125105319,-0.4224088486530991,0.6523514359298096,1.0,1.0,,82.72691345214844,82.74104309082031,1.0,80.0,82.72691345214844,,,,open_event_to_open_cmd,0.854539692401886,0.8517275452613831,0.8573518395423889,"[0.8517275452613831, 0.8573518395423889]",-0.05456634238362312,"[-0.06440899521112442, -0.05456634238362312, -0.05055689811706543]"
6,22703,False,policy,0.0,False,1.0,0.0,0.28531837463378906,0.24993111193180084,0.23035210371017456,-0.2824932038784027,-0.05441485717892647,0.26626190543174744,0.0,hold(0),5.706367492675781,4.998622238636017,4.607042074203491,-0.647426732934447,-0.12470966636638542,0.6102273370540231,1.0,1.0,,82.74104309082031,82.72691345214844,1.0,80.0,82.74104309082031,,,,open_event_to_open_cmd,0.8503572344779968,0.8490465879440308,0.8516678810119629,"[0.8490465879440308, 0.8516678810119629]",-0.050767045468091965,"[-0.06041090190410614, -0.050767045468091965, -0.04678714647889137]"
7,22704,False,policy,0.0,False,1.0,0.0,0.2854829430580139,0.21769045293331146,0.28730377554893494,-0.2799634635448456,0.1310969591140747,0.2925496995449066,0.0,hold(0),5.709658861160279,4.353809058666229,5.7460755109787,-0.6416289951593733,0.30045209856942373,0.670474523269738,1.0,1.0,,82.72691345214844,82.72691345214844,1.0,80.0,82.72691345214844,,,,open_event_to_open_cmd,0.8293372988700867,0.8290121555328369,0.8296624422073364,"[0.8290121555328369, 0.8296624422073364]",-0.05370645597577095,"[-0.059403710067272186, -0.05370645597577095, -0.05175939202308655]"
8,22705,False,policy,0.0,False,1.0,0.0,0.28012123703956604,0.27292752265930176,0.2876083552837372,-0.2536301016807556,0.15105412900447845,0.28203049302101135,0.0,hold(0),5.602424740791321,5.458550453186035,5.752167105674744,-0.5812773753512489,0.34619056279925164,0.6463662777639108,1.0,1.0,,82.72691345214844,82.72691345214844,1.0,80.0,82.72691345214844,,,,open_event_to_open_cmd,0.8334312438964844,0.8309409618377686,0.835921585559845,"[0.835921585559845, 0.8309409618377686]",-0.0423128567636013,"[-0.0523243173956871, -0.0423128567636013, -0.04193891957402229]"
9,22706,False,policy,0.0,False,1.0,0.0,0.2882556915283203,0.25003498792648315,0.282897025346756,-0.2963085174560547,0.22582748532295227,0.29401665925979614,0.0,hold(0),5.765113830566406,5.000699758529663,5.65794050693512,-0.6790890993604165,0.5175584722823083,0.6738365472848933,1.0,1.0,,82.72691345214844,82.72691345214844,1.0,80.0,82.72691345214844,,,,open_event_to_open_cmd,0.8322168588638306,0.8238748908042908,0.8405588865280151,"[0.8405588865280151, 0.8238748908042908]",-0.041586242616176605,"[-0.05013524740934372, -0.041586242616176605, -0.041351545602083206]"
