episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,1279,False,policy,0.0,False,1.0,0.0,0.28040647506713867,0.28088364005088806,0.09451248496770859,0.07182414829730988,-0.2178393006324768,-0.14758609235286713,0.0,hold(0),5.608129501342773,5.617672801017761,1.890249699354172,0.16460882258230375,-0.49925090153289786,-0.3382424082658912,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.6680866479873657,-0.6682422161102295,-0.6679310202598572,"[-0.6679310202598572, -0.6682422161102295]",0.7477275133132935,"[0.7287173867225647, 0.7477275133132935, 0.7430486679077148]"
1,1280,False,policy,0.0,False,1.0,0.0,-0.021997619420289993,0.2747188210487366,-0.26176637411117554,0.0007380708702839911,-0.26552096009254456,0.10575622320175171,0.0,hold(0),-0.43995238840579987,5.4943764209747314,-5.235327482223511,0.0016915338339528135,-0.6085292154225745,0.24237540986815548,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.6662313938140869,-0.6684362888336182,-0.6640264987945557,"[-0.6640264987945557, -0.6684362888336182]",0.7448039054870605,"[0.6995795965194702, 0.7448039054870605, 0.7095207571983337]"
2,1281,False,policy,0.0,False,1.0,0.0,0.2596451938152313,0.2413768768310547,-0.26941993832588196,-0.21692180633544922,-0.16435480117797852,-0.07640039175748825,0.0,hold(0),5.1929038763046265,4.827537536621094,-5.388398766517639,-0.4971481594950177,-0.3766734580083976,-0.17509680003400632,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.660248339176178,-0.6627039909362793,-0.6577926874160767,"[-0.6577926874160767, -0.6627039909362793]",0.7549422979354858,"[0.729600191116333, 0.7549422979354858, 0.7089954614639282]"
3,1282,False,policy,0.0,False,1.0,0.0,0.2721309959888458,0.2462664097547531,-0.05564987659454346,-0.1967817097902298,-0.2501716613769531,0.04389543831348419,0.0,hold(0),5.4426199197769165,4.925328195095062,-1.1129975318908691,-0.4509904582539344,-0.573351214027016,0.10060093420957987,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.6570925712585449,-0.6609146595001221,-0.6532704830169678,"[-0.6532704830169678, -0.6609146595001221]",0.7615727186203003,"[0.7201612591743469, 0.7615727186203003, 0.6948369145393372]"
4,1283,False,policy,0.0,False,1.0,0.0,0.2918725609779358,0.19399715960025787,0.23763002455234528,0.2730637192726135,-0.2701777219772339,-0.28399649262428284,0.0,hold(0),5.837451219558717,3.879943192005158,4.7526004910469055,0.6258159460986349,-0.619201727510178,-0.6508720169555848,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.6753935813903809,-0.682079553604126,-0.6687076687812805,"[-0.682079553604126, -0.6687076687812805]",0.7512819766998291,"[0.711799144744873, 0.7512819766998291, 0.6998091340065002]"
5,1284,False,policy,0.0,False,1.0,0.0,0.2667703628540039,0.28159987926483154,-0.18870079517364502,0.18224792182445526,-0.1561623513698578,0.006695210933685303,0.0,hold(0),5.335407257080078,5.631997585296631,-3.7740159034729004,0.41768146982285814,-0.3578977460932744,0.015344293178000446,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.6750093698501587,-0.6770391464233398,-0.6729795932769775,"[-0.6770391464233398, -0.6729795932769775]",0.7445542812347412,"[0.7242466807365417, 0.7445542812347412, 0.7188839316368103]"
6,1285,False,policy,0.0,False,1.0,0.0,0.2836207449436188,0.2914482653141022,-0.2775539755821228,0.08441488444805145,-0.247663214802742,-0.04891491308808327,0.0,hold(0),5.6724148988723755,5.8289653062820435,-5.551079511642456,0.1934646642783151,-0.5676022779535621,-0.11210472300785615,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.654373288154602,-0.6563085913658142,-0.6524379253387451,"[-0.6563085913658142, -0.6524379253387451]",0.701416015625,"[0.6896155476570129, 0.701416015625, 0.6568260788917542]"
7,1286,False,policy,0.0,False,1.0,0.0,0.27289441227912903,0.2786119282245636,-0.29660338163375854,-0.27222996950149536,-0.2883405089378357,-0.28062769770622253,0.0,hold(0),5.457888245582581,5.572238564491273,-5.932067632675171,-0.6239051323764321,-0.6608277689916872,-0.6431513077215857,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.6603960990905762,-0.6663076281547546,-0.6544846296310425,"[-0.6544846296310425, -0.6663076281547546]",0.696813702583313,"[0.6404197812080383, 0.696813702583313, 0.6912814378738403]"
8,1287,False,policy,0.0,False,1.0,0.0,0.2109955996274948,0.15952083468437195,-0.2878831923007965,-0.21794086694717407,-0.23460619151592255,0.01180341001600027,0.0,hold(0),4.219911992549896,3.190416693687439,-5.75766384601593,-0.49948367437981195,-0.5376777848600106,0.02705142311117036,0.0,0.0,,82.24047088623047,82.24047088623047,0.0,80.0,82.24047088623047,,,,hold_to_memory_or_latch,-0.6630393862724304,-0.6668946743011475,-0.6591840982437134,"[-0.6591840982437134, -0.6668946743011475]",0.6641696095466614,"[0.6223049163818359, 0.6641696095466614, 0.611647367477417]"
9,1288,False,policy,0.0,False,1.0,0.0,0.21953876316547394,0.2622157037258148,-0.2138398438692093,-0.07766459882259369,-0.2308376431465149,-0.08898806571960449,0.0,hold(0),4.390775263309479,5.244314074516296,-4.276796877384186,-0.17799414920445283,-0.5290409082016918,-0.20394562371064553,-1.0,-1.0,,82.24047088623047,81.94558715820312,-1.0,10.0,82.24047088623047,,,,close_event_to_close_cmd,-0.6461607217788696,-0.6523361206054688,-0.6399852633476257,"[-0.6523361206054688, -0.6399852633476257]",0.668502926826477,"[0.6727484464645386, 0.668502926826477, 0.6235538721084595]"
